"Id","Name","Subject","Marks","Specs"
21330,"John","Mathematics",65,"major"
21331,"David","Arts",100,"major"
21332,"David","Mathematics",100,"major"
21333,"David","Mathematics",44,"minor"
21334,"Mary","Mathematics",65,"major"
21335,"Mary","Arts",100,"major"
21336,"Chris","Mathematics",98,"major"
21337,"John","History",44,"major"
21338,"Carlos","Arts",44,"major"
21339,"David","Arts",98,"minor"
21340,"Amit","Mathematics",98,"minor"
21341,"David","History",65,"major"
21342,"Carlos","Arts",65,"major"
21343,"John","History",65,"minor"
21344,"John","Arts",100,"minor"
21345,"Subir","Physics",98,"major"
21346,"Chris","History",98,"major"
21347,"Subir","Arts",65,"major"
21348,"Carlos","Mathematics",100,"minor"
21349,"Mary","Physics",44,"major"
21350,"David","Physics",98,"major"
21351,"David","Arts",98,"major"
21352,"Amit","Physics",65,"major"
21353,"Carlos","Mathematics",98,"minor"
21354,"David","Physics",44,"minor"
21355,"David","Arts",98,"minor"
21356,"Subir","History",98,"minor"
21357,"John","Mathematics",65,"major"
21358,"Amit","Biology",65,"major"
21359,"John","Biology",100,"minor"
21360,"Subir","Arts",65,"minor"
21361,"Subir","Arts",100,"major"
21362,"John","Arts",100,"major"
21363,"Carlos","History",100,"major"
21364,"Mary","Mathematics",100,"major"
21365,"David","History",98,"major"
21366,"Carlos","Physics",100,"minor"
21367,"David","History",100,"minor"
21368,"David","History",98,"minor"
21369,"Chris","Biology",100,"minor"
21370,"Subir","Physics",98,"minor"
21371,"John","Physics",100,"minor"
21372,"Mary","Arts",65,"minor"
21373,"John","Arts",65,"major"
21374,"Chris","Arts",98,"minor"
21375,"Amit","Mathematics",65,"minor"
21376,"John","Physics",65,"minor"
21377,"Subir","Biology",65,"major"
21378,"Amit","History",100,"minor"
21379,"Subir","Physics",65,"major"
21380,"Carlos","Biology",44,"minor"
21381,"Chris","Physics",100,"minor"
21382,"Carlos","Physics",65,"minor"
21383,"Subir","History",44,"minor"
21384,"Carlos","Biology",65,"major"
21385,"John","Mathematics",100,"minor"
21386,"Chris","Biology",65,"minor"
21387,"Carlos","Biology",98,"major"
21388,"John","Biology",98,"major"
21389,"David","History",100,"major"
21390,"Subir","History",100,"minor"
21391,"Subir","Arts",65,"minor"
21392,"Mary","Mathematics",100,"minor"
21393,"Mary","Biology",65,"minor"
21394,"Amit","Biology",65,"minor"
21395,"John","Physics",65,"major"
21396,"John","Arts",100,"minor"
21397,"Amit","Physics",44,"minor"
21398,"Chris","Arts",100,"minor"
21399,"Chris","Mathematics",65,"major"
21400,"John","History",65,"major"
21401,"Mary","History",65,"major"
21402,"Mary","Mathematics",100,"major"
21403,"John","History",44,"minor"
21404,"Amit","Mathematics",100,"major"
21405,"John","Mathematics",44,"minor"
21406,"Mary","Mathematics",98,"major"
21407,"Carlos","Physics",44,"minor"
21408,"Subir","Mathematics",44,"minor"
21409,"John","Biology",65,"major"
21410,"David","Mathematics",65,"major"
21411,"Carlos","Mathematics",100,"minor"
21412,"Mary","Mathematics",98,"minor"
21413,"Carlos","History",44,"minor"
21414,"Chris","Physics",65,"major"
21415,"Chris","Arts",100,"major"
21416,"David","Mathematics",98,"minor"
21417,"Mary","History",65,"major"
21418,"David","History",65,"minor"
21419,"Amit","Physics",44,"minor"
21420,"John","Biology",100,"major"
21421,"Subir","Physics",100,"major"
21422,"Subir","Arts",100,"minor"
21423,"Chris","Physics",44,"minor"
21424,"Carlos","Mathematics",65,"major"
21425,"David","Physics",98,"minor"
21426,"Chris","Arts",44,"minor"
21427,"Chris","Mathematics",100,"major"
21428,"David","Arts",65,"major"
21429,"Carlos","Physics",65,"major"
21430,"Chris","History",98,"minor"
21431,"Carlos","Biology",44,"major"
21432,"Amit","Arts",44,"minor"
21433,"Chris","Biology",100,"major"
21434,"Mary","Physics",44,"major"
21435,"Amit","Physics",100,"major"
21436,"Amit","Arts",98,"minor"
21437,"Amit","History",98,"minor"
21438,"Chris","Biology",65,"major"
21439,"David","Arts",44,"major"
21440,"Subir","Mathematics",65,"major"
21441,"Subir","Physics",44,"minor"
21442,"David","Biology",98,"major"
21443,"John","Biology",98,"minor"
21444,"Carlos","Physics",44,"minor"
21445,"Chris","Physics",44,"minor"
21446,"Subir","Physics",98,"major"
21447,"David","Mathematics",65,"major"
21448,"Amit","Arts",98,"major"
21449,"David","History",98,"major"
21450,"Mary","Arts",98,"minor"
21451,"John","Physics",44,"major"
21452,"David","Mathematics",65,"minor"
21453,"Mary","History",98,"major"
21454,"David","Arts",44,"major"
21455,"Mary","Arts",100,"major"
21456,"Subir","Biology",65,"major"
21457,"Mary","Physics",100,"major"
21458,"David","History",98,"minor"
21459,"David","Physics",98,"minor"
21460,"Mary","Biology",98,"major"
21461,"John","Physics",44,"major"
21462,"Subir","Mathematics",44,"major"
21463,"John","Mathematics",100,"major"
21464,"David","Arts",65,"major"
21465,"Mary","Physics",65,"minor"
21466,"John","Mathematics",98,"minor"
21467,"John","Physics",44,"minor"
21468,"John","Arts",98,"minor"
21469,"Carlos","History",44,"minor"
21470,"Mary","Biology",44,"minor"
21471,"John","Arts",100,"minor"
21472,"Chris","History",44,"major"
21473,"Carlos","Mathematics",65,"minor"
21474,"Amit","Arts",65,"major"
21475,"Carlos","Mathematics",65,"minor"
21476,"Mary","Arts",100,"major"
21477,"John","Physics",100,"minor"
21478,"David","Arts",44,"minor"
21479,"Mary","Biology",44,"major"
21480,"Subir","Mathematics",44,"major"
21481,"Carlos","Physics",98,"major"
21482,"Chris","Biology",44,"major"
21483,"Carlos","Physics",65,"major"
21484,"David","Mathematics",98,"minor"
21485,"David","Physics",65,"major"
21486,"David","Biology",98,"minor"
21487,"John","History",98,"minor"
21488,"Chris","Arts",100,"minor"
21489,"David","Arts",98,"major"
21490,"Amit","Arts",44,"minor"
21491,"John","Mathematics",98,"minor"
21492,"Chris","Mathematics",44,"minor"
21493,"John","Arts",44,"minor"
21494,"Subir","Biology",44,"major"
21495,"Mary","Biology",98,"minor"
21496,"Chris","History",44,"minor"
21497,"Carlos","Arts",98,"major"
21498,"Carlos","History",44,"minor"
21499,"Amit","Physics",44,"minor"
21500,"John","Physics",65,"minor"
21501,"Amit","Biology",65,"major"
21502,"Amit","Physics",98,"major"
21503,"David","Biology",44,"minor"
21504,"Mary","Arts",44,"minor"
21505,"Mary","Arts",44,"minor"
21506,"Subir","History",100,"major"
21507,"Amit","Arts",100,"major"
21508,"David","Biology",98,"major"
21509,"Amit","Arts",65,"minor"
21510,"John","Arts",44,"major"
21511,"David","History",100,"major"
21512,"John","History",44,"minor"
21513,"Carlos","Biology",65,"minor"
21514,"Mary","History",98,"minor"
21515,"Subir","Arts",44,"minor"
21516,"Carlos","Physics",100,"major"
21517,"John","Arts",65,"minor"
21518,"Mary","History",98,"minor"
21519,"Amit","Mathematics",100,"major"
21520,"Chris","Physics",44,"minor"
21521,"Amit","Biology",44,"major"
21522,"Amit","Arts",98,"minor"
21523,"John","Biology",98,"major"
21524,"David","History",98,"minor"
21525,"Chris","Biology",100,"major"
21526,"John","Arts",65,"major"
21527,"John","History",98,"major"
21528,"Chris","Biology",65,"major"
21529,"Amit","Biology",98,"major"
21530,"Chris","Physics",100,"minor"
21531,"Mary","History",65,"minor"
21532,"Chris","Mathematics",98,"major"
21533,"Amit","Arts",65,"minor"
21534,"Chris","Arts",65,"major"
21535,"Amit","Physics",65,"major"
21536,"Mary","Physics",44,"minor"
21537,"Mary","Arts",65,"major"
21538,"Amit","History",100,"minor"
21539,"Mary","Physics",65,"major"
21540,"David","History",98,"major"
21541,"Chris","Arts",65,"minor"
21542,"Mary","Biology",98,"major"
21543,"Subir","History",100,"major"
21544,"Carlos","Biology",98,"minor"
21545,"Subir","History",65,"minor"
21546,"Chris","Mathematics",44,"major"
21547,"Carlos","Arts",98,"minor"
21548,"Amit","Arts",65,"major"
21549,"Carlos","Arts",44,"major"
21550,"Subir","Mathematics",98,"major"
21551,"Mary","Physics",65,"minor"
21552,"Amit","Physics",44,"minor"
21553,"John","History",100,"minor"
21554,"Subir","Arts",98,"major"
21555,"David","Biology",100,"major"
21556,"Carlos","Arts",65,"minor"
21557,"Chris","History",44,"minor"
21558,"Amit","Mathematics",65,"minor"
21559,"Chris","History",44,"minor"
21560,"Amit","Mathematics",65,"major"
21561,"Carlos","Biology",100,"minor"
21562,"David","History",65,"minor"
21563,"Carlos","Biology",98,"major"
21564,"Amit","Mathematics",100,"minor"
21565,"Subir","Physics",98,"major"
21566,"Subir","Physics",98,"major"
21567,"John","History",100,"major"
21568,"Subir","Physics",44,"minor"
21569,"David","Physics",65,"minor"
21570,"Chris","History",44,"major"
21571,"Mary","History",100,"minor"
21572,"Carlos","Mathematics",44,"minor"
21573,"Carlos","Arts",100,"minor"
21574,"Mary","Biology",65,"minor"
21575,"Subir","Physics",44,"minor"
21576,"David","Mathematics",98,"major"
21577,"Chris","Mathematics",65,"major"
21578,"Amit","History",65,"minor"
21579,"Amit","History",98,"major"
21580,"Mary","Biology",65,"minor"
21581,"Mary","Mathematics",100,"minor"
21582,"David","Physics",44,"minor"
21583,"John","Biology",44,"major"
21584,"Subir","Mathematics",98,"major"
21585,"Subir","Mathematics",65,"minor"
21586,"Subir","Physics",100,"minor"
21587,"Mary","History",65,"major"
21588,"Amit","Mathematics",65,"minor"
21589,"Amit","Physics",65,"minor"
21590,"David","Arts",98,"major"
21591,"Carlos","Arts",44,"major"
21592,"Subir","Arts",44,"minor"
21593,"Subir","Arts",65,"major"
21594,"Chris","Mathematics",65,"major"
21595,"Chris","Biology",100,"minor"
21596,"Amit","History",100,"major"
21597,"John","Biology",100,"minor"
21598,"Amit","Arts",100,"major"
21599,"Carlos","Physics",98,"major"
21600,"Subir","Arts",44,"major"
21601,"David","Mathematics",100,"major"
21602,"John","Mathematics",98,"major"
21603,"John","History",65,"minor"
21604,"Subir","Arts",44,"minor"
21605,"Amit","History",100,"minor"
21606,"Amit","Biology",44,"minor"
21607,"Amit","History",65,"minor"
21608,"Carlos","Mathematics",98,"major"
21609,"Subir","Mathematics",100,"major"
21610,"Subir","Mathematics",65,"minor"
21611,"Amit","Biology",100,"minor"
21612,"Chris","Biology",44,"major"
21613,"Amit","History",44,"minor"
21614,"Carlos","Arts",98,"minor"
21615,"Carlos","Physics",65,"minor"
21616,"Amit","Physics",65,"minor"
21617,"Mary","Physics",65,"major"
21618,"Chris","Mathematics",100,"minor"
21619,"Carlos","Biology",98,"minor"
21620,"David","Physics",44,"major"
21621,"Chris","Arts",65,"major"
21622,"Subir","History",44,"major"
21623,"John","History",100,"minor"
21624,"Mary","Arts",98,"major"
21625,"Chris","History",98,"minor"
21626,"Amit","Arts",44,"major"
21627,"David","Mathematics",44,"major"
21628,"Subir","Arts",100,"major"
21629,"Mary","Biology",100,"minor"
21630,"Carlos","History",65,"minor"
21631,"Mary","History",65,"major"
21632,"Mary","Mathematics",65,"minor"
21633,"Amit","Arts",100,"minor"
21634,"Mary","History",65,"minor"
21635,"Chris","Physics",98,"minor"
21636,"Carlos","History",44,"major"
21637,"Mary","Mathematics",100,"minor"
21638,"David","Physics",65,"major"
21639,"Subir","Arts",100,"major"
21640,"Chris","Physics",98,"minor"
21641,"Chris","Mathematics",98,"minor"
21642,"Amit","Biology",100,"minor"
21643,"Amit","History",100,"minor"
21644,"John","History",100,"major"
21645,"Carlos","Mathematics",100,"major"
21646,"Chris","History",100,"major"
21647,"David","Biology",100,"major"
21648,"Mary","Mathematics",100,"major"
21649,"Amit","Biology",44,"minor"
21650,"Mary","Mathematics",44,"minor"
21651,"Chris","History",44,"minor"
21652,"John","Physics",98,"major"
21653,"Subir","Physics",44,"major"
21654,"David","History",44,"major"
21655,"John","Mathematics",44,"minor"
21656,"David","History",100,"major"
21657,"Carlos","Arts",98,"major"
21658,"Chris","Physics",44,"major"
21659,"Subir","Arts",44,"minor"
21660,"David","Biology",44,"major"
21661,"Carlos","Physics",98,"minor"
21662,"John","Physics",44,"major"
21663,"Mary","Physics",98,"minor"
21664,"John","Physics",98,"minor"
21665,"Subir","Biology",100,"minor"
21666,"Mary","Mathematics",65,"minor"
21667,"Mary","Mathematics",65,"minor"
21668,"Carlos","Arts",65,"major"
21669,"Carlos","History",98,"major"
21670,"Chris","Arts",65,"minor"
21671,"Chris","Arts",100,"minor"
21672,"John","Biology",65,"major"
21673,"David","History",44,"major"
21674,"Carlos","Mathematics",100,"major"
21675,"Mary","Mathematics",100,"major"
21676,"Carlos","Biology",98,"major"
21677,"Mary","Biology",44,"major"
21678,"Amit","History",65,"major"
21679,"Subir","Arts",65,"minor"
21680,"Mary","History",44,"major"
21681,"Mary","History",100,"minor"
21682,"Subir","History",100,"minor"
21683,"David","Biology",100,"minor"
21684,"John","Arts",44,"minor"
21685,"Mary","Mathematics",44,"minor"
21686,"Carlos","Mathematics",44,"major"
21687,"Subir","Physics",100,"minor"
21688,"John","History",65,"minor"
21689,"Amit","Physics",100,"major"
21690,"Chris","Biology",98,"minor"
21691,"Subir","Mathematics",100,"major"
21692,"John","Physics",65,"major"
21693,"Amit","Mathematics",65,"major"
21694,"Chris","Biology",65,"major"
21695,"David","Biology",44,"minor"
21696,"John","Arts",44,"minor"
21697,"Amit","Arts",100,"major"
21698,"John","Biology",100,"minor"
21699,"Amit","Physics",100,"minor"
21700,"Amit","Physics",44,"minor"
21701,"Chris","History",98,"major"
21702,"Subir","Arts",44,"minor"
21703,"John","History",44,"major"
21704,"Amit","Mathematics",100,"minor"
21705,"David","Arts",100,"major"
21706,"Carlos","Physics",44,"minor"
21707,"David","Biology",65,"minor"
21708,"David","Mathematics",65,"major"
21709,"Carlos","Arts",44,"minor"
21710,"Mary","Mathematics",65,"major"
21711,"Mary","Physics",100,"minor"
21712,"David","Physics",100,"minor"
21713,"Carlos","Arts",44,"major"
21714,"Carlos","History",44,"minor"
21715,"Amit","Arts",65,"minor"
21716,"Chris","Biology",65,"minor"
21717,"John","Arts",100,"minor"
21718,"John","Mathematics",44,"major"
21719,"Subir","Biology",44,"minor"
21720,"Subir","Biology",44,"minor"
21721,"David","History",44,"major"
21722,"Mary","Biology",100,"major"
21723,"Chris","Biology",98,"major"
21724,"Subir","Mathematics",65,"minor"
21725,"Subir","Mathematics",100,"major"
21726,"John","Mathematics",100,"minor"
21727,"Chris","Arts",44,"major"
21728,"Amit","Physics",44,"major"
21729,"Amit","Arts",98,"major"
21730,"Subir","Mathematics",65,"major"
21731,"David","History",98,"minor"
21732,"John","Physics",44,"major"
21733,"Subir","Mathematics",98,"major"
21734,"Carlos","History",98,"minor"
21735,"Chris","Mathematics",65,"minor"
21736,"David","Mathematics",44,"minor"
21737,"David","Biology",98,"minor"
21738,"Subir","Biology",98,"minor"
21739,"Chris","History",65,"major"
21740,"Carlos","Biology",98,"major"
21741,"Amit","Biology",44,"major"
21742,"Mary","History",44,"major"
21743,"David","Mathematics",65,"major"
21744,"Mary","Arts",100,"major"
21745,"Amit","Physics",98,"minor"
21746,"Amit","Mathematics",98,"major"
21747,"Mary","Physics",100,"minor"
21748,"John","History",98,"major"
21749,"David","Biology",65,"major"
21750,"Carlos","History",65,"minor"
21751,"Chris","Arts",98,"major"
21752,"Chris","History",65,"major"
21753,"Chris","Physics",44,"minor"
21754,"Subir","Physics",44,"major"
21755,"Mary","Biology",65,"minor"
21756,"David","History",100,"major"
21757,"Chris","Arts",65,"major"
21758,"David","Mathematics",65,"minor"
21759,"Subir","Physics",65,"minor"
21760,"Carlos","Arts",44,"minor"
21761,"Subir","History",98,"minor"
21762,"Subir","Physics",100,"major"
21763,"Amit","History",98,"major"
21764,"John","Biology",100,"minor"
21765,"Subir","Physics",44,"minor"
21766,"Chris","Arts",100,"major"
21767,"David","Biology",100,"major"
21768,"Mary","Physics",98,"minor"
21769,"Amit","Mathematics",100,"minor"
21770,"Mary","History",44,"minor"
21771,"Subir","Physics",65,"major"
21772,"Amit","Physics",44,"major"
21773,"Carlos","Mathematics",44,"minor"
21774,"Chris","Mathematics",44,"major"
21775,"Amit","Arts",65,"major"
21776,"Chris","Physics",44,"minor"
21777,"Subir","Arts",65,"minor"
21778,"Mary","History",65,"major"
21779,"Carlos","Arts",98,"major"
21780,"Mary","History",44,"minor"
21781,"Mary","Physics",100,"major"
21782,"David","History",44,"minor"
21783,"John","Physics",44,"minor"
21784,"Carlos","Biology",98,"minor"
21785,"Carlos","History",65,"minor"
21786,"David","Biology",65,"major"
21787,"Mary","Physics",65,"minor"
21788,"Chris","History",44,"major"
21789,"David","Arts",98,"minor"
21790,"Subir","Biology",44,"minor"
21791,"David","Arts",98,"major"
21792,"Chris","Arts",98,"major"
21793,"Amit","History",65,"major"
21794,"Amit","Arts",100,"major"
21795,"Subir","Mathematics",98,"major"
21796,"Subir","History",98,"minor"
21797,"Mary","History",100,"minor"
21798,"John","History",44,"minor"
21799,"Subir","Arts",44,"major"
21800,"David","Arts",65,"minor"
21801,"Mary","Physics",100,"minor"
21802,"David","Mathematics",98,"major"
21803,"Subir","Physics",44,"minor"
21804,"Amit","Biology",44,"major"
21805,"Chris","History",44,"major"
21806,"John","Physics",44,"minor"
21807,"Mary","History",100,"major"
21808,"Carlos","Arts",44,"minor"
21809,"Mary","Physics",100,"major"
21810,"David","Mathematics",100,"minor"
21811,"David","Mathematics",65,"minor"
21812,"Carlos","Arts",44,"minor"
21813,"Chris","History",100,"major"
21814,"Carlos","Biology",100,"major"
21815,"Subir","Biology",98,"minor"
21816,"John","Biology",98,"minor"
21817,"David","Biology",98,"minor"
21818,"Carlos","Biology",44,"major"
21819,"Chris","History",65,"minor"
21820,"Carlos","Arts",44,"minor"
21821,"Chris","Arts",44,"minor"
21822,"John","History",98,"major"
21823,"David","Biology",98,"major"
21824,"Mary","History",44,"major"
21825,"Chris","Mathematics",98,"minor"
21826,"Subir","History",44,"major"
21827,"David","Arts",100,"minor"
21828,"Carlos","Arts",44,"major"
21829,"Carlos","History",65,"minor"
21830,"Chris","Biology",44,"minor"
21831,"Amit","Mathematics",65,"major"
21832,"John","Biology",100,"major"
21833,"Chris","History",98,"major"
21834,"Chris","Arts",65,"minor"
21835,"John","Arts",44,"major"
