id,name,subject,grade,marks,spec
19735,Amit,Biology,A+,100,major
19736,Subir,Arts,A,98,minor
19737,David,Mathematics,C,44,major
19738,Subir,Arts,B,65,major
19739,Mary,Arts,C,44,major
19740,Subir,Arts,C,44,minor
19741,David,Arts,C,44,major
19742,Mary,History,A,98,minor
19743,Amit,Biology,B,65,major
19744,Carlos,Physics,A,98,major
19745,Chris,Physics,A,98,minor
19746,Subir,Mathematics,A,98,major
19747,Chris,Mathematics,A+,100,major
19748,Carlos,Arts,B,65,major
19749,Carlos,History,B,65,minor
19750,Subir,History,A+,100,major
19751,John,Physics,C,44,major
19752,Chris,Arts,B,65,major
19753,David,Physics,C,44,major
19754,John,Biology,A,98,minor
19755,Chris,Arts,A+,100,major
19756,John,Arts,C,44,minor
19757,Subir,History,A,98,minor
19758,Amit,Biology,C,44,minor
19759,Mary,History,B,65,minor
19760,Subir,Physics,B,65,major
19761,Amit,Mathematics,B,65,major
19762,Chris,Biology,B,65,minor
19763,Chris,Mathematics,A+,100,major
19764,David,Arts,A+,100,major
19765,Mary,Biology,B,65,minor
19766,Subir,Arts,C,44,minor
19767,Amit,History,A+,100,minor
19768,David,Physics,A+,100,minor
19769,Amit,Mathematics,A+,100,minor
19770,Chris,Arts,A,98,minor
19771,John,Mathematics,A+,100,minor
19772,Amit,Mathematics,C,44,minor
19773,Subir,Biology,B,65,minor
19774,Chris,Biology,B,65,major
19775,Chris,Physics,A,98,major
19776,Subir,Biology,A,98,minor
19777,Mary,Biology,B,65,major
19778,Carlos,Mathematics,A+,100,minor
19779,Mary,Arts,B,65,minor
19780,Mary,Arts,B,65,minor
19781,Carlos,Physics,B,65,major
19782,David,Arts,A,98,major
19783,Chris,History,A,98,major
19784,Mary,Arts,A+,100,major
19785,Mary,History,A,98,major
19786,David,History,C,44,minor
19787,Subir,Physics,A+,100,minor
19788,John,Arts,A,98,minor
19789,Chris,Arts,A,98,minor
19790,Mary,Physics,C,44,major
19791,David,Biology,A,98,major
19792,Mary,History,B,65,minor
19793,David,Arts,A,98,major
19794,Subir,Physics,C,44,minor
19795,Subir,Physics,C,44,minor
19796,Subir,Biology,B,65,minor
19797,Mary,History,C,44,minor
19798,Carlos,Biology,A,98,minor
19799,John,History,A+,100,major
19800,Mary,Arts,B,65,major
19801,Mary,Biology,C,44,major
19802,Chris,History,A+,100,minor
19803,John,Biology,A,98,minor
19804,Subir,Mathematics,A,98,major
19805,Carlos,History,A+,100,major
19806,John,Mathematics,B,65,major
19807,Subir,Mathematics,A+,100,major
19808,Mary,Biology,B,65,major
19809,Amit,History,A,98,major
19810,Mary,Arts,A+,100,major
19811,Amit,History,A,98,minor
19812,Amit,Biology,B,65,major
19813,Subir,Physics,A,98,major
19814,Subir,Physics,A+,100,minor
19815,Carlos,Arts,C,44,minor
19816,Mary,Arts,C,44,minor
19817,David,History,C,44,major
19818,David,Arts,A,98,major
19819,Carlos,Arts,C,44,minor
19820,David,History,A,98,minor
19821,Carlos,Mathematics,C,44,minor
19822,Carlos,Physics,A,98,major
19823,David,Arts,C,44,major
19824,John,Mathematics,A,98,minor
19825,Carlos,Mathematics,C,44,minor
19826,John,Arts,A+,100,major
19827,Amit,History,A+,100,minor
19828,Amit,Mathematics,B,65,minor
19829,John,History,A,98,minor
19830,Subir,History,A+,100,major
19831,Carlos,History,C,44,minor
19832,Carlos,Biology,B,65,minor
19833,Chris,Physics,C,44,minor
19834,Amit,Physics,A+,100,major
19835,John,Mathematics,B,65,minor
19836,Chris,History,A+,100,major
19837,Subir,History,B,65,major
19838,John,Arts,A,98,major
19839,John,Mathematics,C,44,minor
19840,Carlos,Physics,C,44,major
19841,David,Mathematics,C,44,minor
19842,Subir,Mathematics,A,98,major
19843,David,History,A+,100,major
19844,Subir,Biology,A+,100,minor
19845,David,Biology,B,65,minor
19846,Carlos,History,A,98,major
19847,Amit,Mathematics,C,44,minor
19848,John,Arts,A,98,major
19849,Carlos,Physics,B,65,minor
19850,Subir,Physics,C,44,major
19851,David,Arts,B,65,minor
19852,David,Mathematics,B,65,major
19853,David,Biology,C,44,major
19854,Subir,Arts,B,65,minor
19855,Mary,Biology,A,98,minor
19856,Carlos,Physics,C,44,minor
19857,Carlos,Physics,A,98,major
19858,Mary,Biology,B,65,major
19859,Amit,Arts,B,65,major
19860,Chris,Mathematics,B,65,minor
19861,Subir,Biology,B,65,major
19862,Amit,Arts,C,44,minor
19863,Mary,Mathematics,C,44,major
19864,Mary,Arts,A,98,minor
19865,John,History,B,65,minor
19866,Chris,Arts,A,98,minor
19867,David,Mathematics,A+,100,minor
19868,John,History,A+,100,minor
19869,Chris,Mathematics,B,65,minor
19870,Chris,History,A,98,minor
19871,David,Physics,C,44,major
19872,Subir,Arts,B,65,major
19873,David,Physics,A+,100,major
19874,Mary,Arts,B,65,minor
19875,John,Arts,C,44,minor
19876,Chris,History,B,65,minor
19877,Chris,Mathematics,A+,100,minor
19878,Mary,Biology,C,44,minor
19879,Mary,Physics,A+,100,major
19880,David,History,C,44,major
19881,David,Arts,A,98,minor
19882,Mary,Mathematics,A+,100,major
19883,Amit,Arts,A,98,minor
19884,John,Biology,A+,100,minor
19885,Amit,Mathematics,A,98,major
19886,John,History,A+,100,minor
19887,Carlos,Physics,A,98,minor
19888,Carlos,Biology,A,98,major
19889,David,History,B,65,major
19890,David,History,C,44,minor
19891,Subir,Biology,A,98,minor
19892,David,Arts,B,65,major
19893,Chris,Physics,C,44,minor
19894,Mary,Mathematics,A,98,minor
19895,David,Arts,A,98,minor
19896,David,History,C,44,major
19897,Amit,Physics,C,44,major
19898,Chris,Mathematics,C,44,minor
19899,Subir,Arts,A+,100,major
19900,Subir,History,B,65,major
19901,Chris,Arts,C,44,major
19902,Chris,Arts,B,65,minor
19903,David,History,A+,100,minor
19904,Amit,Arts,A+,100,major
19905,Subir,History,C,44,major
19906,Subir,Biology,A,98,major
19907,Chris,History,A+,100,major
19908,Mary,Biology,C,44,minor
19909,John,Biology,B,65,minor
19910,Subir,Mathematics,B,65,minor
19911,David,Arts,B,65,minor
19912,Chris,History,B,65,minor
19913,Mary,Mathematics,A,98,minor
19914,Chris,Mathematics,A,98,major
19915,Amit,Arts,A,98,major
19916,Carlos,Arts,C,44,major
19917,Chris,Biology,A,98,minor
19918,David,Mathematics,A+,100,minor
19919,Subir,Physics,A,98,minor
19920,Amit,Arts,C,44,major
19921,David,Biology,A+,100,major
19922,Chris,Physics,A+,100,major
19923,Mary,Arts,A+,100,major
19924,Subir,Mathematics,A,98,major
19925,Amit,Biology,C,44,major
19926,Subir,Mathematics,A,98,minor
19927,Mary,Biology,B,65,minor
19928,Amit,History,A+,100,minor
19929,Subir,Biology,B,65,minor
19930,Carlos,History,B,65,minor
19931,Mary,History,A,98,major
19932,Subir,Arts,A+,100,minor
19933,David,Mathematics,A,98,minor
19934,David,Arts,A,98,minor
19935,Mary,Biology,A+,100,minor
19936,Subir,Physics,C,44,major
19937,Carlos,Arts,C,44,major
19938,Chris,Mathematics,C,44,major
19939,John,Physics,A,98,major
19940,David,Biology,B,65,minor
19941,Amit,History,C,44,minor
19942,Chris,Mathematics,C,44,minor
19943,John,Arts,C,44,minor
19944,Chris,Arts,A,98,major
19945,Subir,Biology,A,98,minor
19946,Subir,Arts,A,98,minor
19947,Amit,Mathematics,C,44,major
19948,Subir,Physics,A+,100,minor
19949,Chris,Arts,B,65,minor
19950,Chris,Physics,A+,100,minor
19951,David,Biology,A,98,major
19952,David,Arts,A,98,minor
19953,David,Physics,A+,100,major
19954,Amit,History,A+,100,minor
19955,Chris,History,A+,100,minor
19956,Subir,History,B,65,major
19957,David,Physics,B,65,minor
19958,Subir,Mathematics,A,98,major
19959,Amit,Biology,A,98,major
19960,Subir,History,A,98,major
19961,Carlos,History,C,44,major
19962,Subir,Mathematics,B,65,minor
19963,Amit,Physics,C,44,major
19964,Amit,Biology,A+,100,major
19965,Mary,Biology,A,98,minor
19966,Amit,Physics,A,98,major
19967,Subir,Arts,C,44,minor
19968,Subir,Physics,A+,100,minor
19969,Subir,Biology,A+,100,major
19970,Subir,Physics,A+,100,minor
19971,John,Physics,C,44,major
19972,John,Arts,C,44,major
19973,David,Biology,A+,100,major
19974,John,Mathematics,A+,100,minor
19975,Carlos,Biology,A,98,minor
19976,Chris,Arts,B,65,minor
19977,Mary,Physics,C,44,major
19978,Subir,Arts,C,44,minor
19979,John,History,A,98,major
19980,Carlos,History,C,44,major
19981,Carlos,Arts,A+,100,major
19982,Carlos,Arts,B,65,major
19983,David,Biology,A+,100,minor
19984,Amit,Biology,A,98,major
19985,David,Physics,B,65,major
19986,Carlos,Arts,C,44,major
19987,Chris,Physics,C,44,minor
19988,Carlos,Arts,B,65,minor
19989,Amit,Biology,C,44,major
19990,Chris,History,B,65,minor
19991,Mary,Physics,A+,100,major
19992,David,Arts,A+,100,minor
19993,Mary,History,A,98,minor
19994,Subir,Physics,B,65,minor
19995,Amit,Biology,B,65,major
19996,David,Mathematics,B,65,major
19997,Amit,Mathematics,B,65,minor
19998,Mary,Physics,A+,100,minor
19999,David,Biology,A,98,minor
20000,John,Mathematics,A+,100,minor
20001,Amit,Mathematics,A+,100,minor
20002,Mary,Physics,B,65,minor
20003,John,Arts,A+,100,minor
20004,Subir,Arts,A,98,major
20005,Mary,Biology,C,44,minor
20006,Subir,Physics,A+,100,minor
20007,Subir,Biology,A+,100,minor
20008,Amit,Physics,B,65,minor
20009,Subir,History,A+,100,major
20010,Subir,Arts,A+,100,major
20011,Carlos,Arts,A,98,minor
20012,David,Physics,A,98,major
20013,Carlos,Physics,A+,100,minor
20014,Mary,History,A+,100,major
20015,Amit,Arts,A+,100,minor
20016,Subir,Biology,C,44,minor
20017,Chris,Biology,B,65,major
20018,Amit,Biology,A+,100,major
20019,David,Biology,A+,100,major
20020,David,Arts,A,98,minor
20021,Chris,Biology,A,98,minor
20022,Subir,Physics,A,98,major
20023,Mary,Biology,C,44,major
20024,Subir,Arts,A,98,minor
20025,John,Biology,A,98,major
20026,David,Physics,C,44,minor
20027,Chris,Arts,B,65,major
20028,Carlos,Arts,B,65,minor
20029,Subir,Arts,A,98,minor
20030,Subir,Arts,A+,100,minor
20031,Amit,Biology,A+,100,major
20032,Mary,Biology,B,65,minor
20033,David,Biology,A+,100,minor
20034,John,Physics,B,65,major
20035,David,Arts,A+,100,minor
20036,David,Mathematics,B,65,minor
20037,John,History,A,98,major
20038,Carlos,Physics,A+,100,major
20039,Mary,History,A,98,minor
20040,Amit,Mathematics,B,65,minor
20041,Subir,Biology,A+,100,major
20042,Mary,Physics,C,44,major
20043,John,Physics,A,98,major
20044,Mary,Mathematics,A,98,minor
20045,Subir,Physics,B,65,major
20046,Carlos,Mathematics,A,98,minor
20047,David,Mathematics,C,44,minor
20048,Mary,History,C,44,minor
20049,Chris,Biology,B,65,major
20050,Chris,Mathematics,B,65,major
20051,Chris,Arts,B,65,minor
20052,Chris,History,A,98,minor
20053,Carlos,Biology,B,65,major
20054,Subir,Arts,C,44,minor
20055,Chris,Arts,A+,100,minor
20056,Chris,Arts,C,44,minor
20057,Chris,History,A+,100,minor
20058,Amit,Arts,B,65,minor
20059,Chris,Biology,A,98,major
20060,Subir,Arts,C,44,minor
20061,Amit,Arts,B,65,major
20062,Chris,Biology,A+,100,minor
20063,Chris,Biology,A,98,major
20064,Carlos,Mathematics,C,44,minor
20065,Subir,History,A,98,major
20066,Carlos,Arts,B,65,major
20067,Chris,History,B,65,minor
20068,John,Biology,A,98,minor
20069,John,Biology,B,65,minor
20070,Amit,History,B,65,minor
20071,John,Mathematics,B,65,major
20072,Mary,History,A+,100,minor
20073,Chris,History,A+,100,minor
20074,Carlos,Biology,A+,100,minor
20075,Carlos,Physics,A+,100,minor
20076,David,Arts,A+,100,minor
20077,John,Arts,A+,100,minor
20078,Amit,Mathematics,B,65,minor
20079,Mary,History,C,44,minor
20080,Mary,Biology,C,44,major
20081,Amit,Mathematics,C,44,major
20082,Chris,History,B,65,minor
20083,Subir,Arts,A,98,major
20084,David,Biology,A+,100,minor
20085,Carlos,Biology,A+,100,major
20086,David,Biology,A,98,major
20087,Carlos,Biology,A,98,minor
20088,Subir,Physics,C,44,minor
20089,Amit,Mathematics,A,98,minor
20090,Subir,History,C,44,minor
20091,Chris,Arts,C,44,major
20092,Chris,Physics,A+,100,major
20093,Subir,Mathematics,B,65,major
20094,Amit,History,C,44,minor
20095,Subir,Arts,C,44,minor
20096,Amit,Mathematics,C,44,minor
20097,Chris,History,B,65,minor
20098,Mary,Physics,C,44,major
20099,David,Mathematics,B,65,major
20100,Carlos,Mathematics,A,98,minor
20101,Carlos,Mathematics,C,44,minor
20102,Carlos,Biology,A,98,major
20103,Mary,Physics,A,98,minor
20104,John,Biology,B,65,minor
20105,Subir,Physics,B,65,major
20106,Amit,Arts,C,44,major
20107,David,History,A+,100,minor
20108,John,Biology,A+,100,major
20109,David,History,A,98,minor
20110,Carlos,History,A,98,major
20111,John,History,C,44,major
20112,Chris,History,B,65,minor
20113,Amit,Physics,C,44,major
20114,John,Biology,A,98,minor
20115,Carlos,Arts,B,65,minor
20116,Amit,Physics,C,44,minor
20117,Amit,Physics,A+,100,major
20118,Carlos,History,C,44,major
20119,John,Arts,A,98,minor
20120,Chris,Arts,A+,100,minor
20121,David,Arts,A,98,major
20122,Amit,Biology,C,44,minor
20123,Carlos,History,C,44,minor
20124,Amit,Physics,A+,100,major
20125,Chris,History,A,98,minor
20126,Carlos,Mathematics,A,98,major
20127,John,Biology,B,65,minor
20128,David,Arts,A+,100,minor
20129,Chris,Biology,A,98,major
20130,Chris,Mathematics,A,98,minor
20131,Chris,Arts,A+,100,major
20132,Mary,Physics,C,44,major
20133,Mary,Mathematics,C,44,major
20134,Mary,Biology,A,98,major
20135,Subir,Arts,A+,100,major
20136,Chris,History,A,98,major
20137,Mary,Biology,C,44,minor
20138,Chris,Biology,B,65,major
20139,Chris,Biology,A+,100,minor
20140,Subir,Arts,A,98,minor
20141,John,Mathematics,C,44,minor
20142,Mary,Biology,A+,100,major
20143,Carlos,Biology,A+,100,minor
20144,Mary,History,A,98,minor
20145,Subir,Arts,A+,100,minor
20146,David,Arts,A+,100,major
20147,Chris,Physics,A,98,major
20148,Chris,Mathematics,A,98,major
20149,Amit,Physics,A,98,major
20150,Subir,Biology,A,98,minor
20151,Mary,History,B,65,major
20152,Mary,Biology,A+,100,major
20153,Carlos,Arts,C,44,major
20154,Subir,Physics,C,44,minor
20155,Chris,Biology,A,98,minor
20156,Subir,History,C,44,minor
20157,Chris,Biology,C,44,minor
20158,John,Arts,C,44,major
20159,John,Arts,C,44,major
20160,David,History,A+,100,major
20161,Mary,History,A,98,major
20162,Mary,Biology,A+,100,minor
20163,Amit,Biology,A,98,major
20164,Carlos,Arts,A,98,major
20165,Amit,Physics,B,65,minor
20166,Chris,Mathematics,A,98,minor
20167,John,Arts,A+,100,major
20168,David,Arts,B,65,major
20169,Amit,History,B,65,minor
20170,Carlos,Mathematics,A+,100,major
20171,John,Arts,A+,100,minor
20172,Chris,Biology,C,44,major
20173,Subir,Arts,A,98,major
20174,Carlos,Physics,C,44,minor
20175,John,Arts,C,44,major
20176,John,Mathematics,B,65,minor
20177,Amit,Arts,B,65,minor
20178,Chris,Biology,C,44,minor
20179,David,History,A,98,major
20180,Subir,Biology,A+,100,minor
20181,Mary,Biology,A,98,major
20182,Subir,Physics,B,65,minor
20183,Carlos,History,A,98,major
20184,Amit,History,B,65,major
20185,Amit,History,A,98,minor
20186,Subir,Arts,B,65,minor
20187,Chris,Physics,A,98,minor
20188,Amit,History,A+,100,minor
20189,Carlos,History,A+,100,minor
20190,David,Physics,C,44,minor
20191,David,Mathematics,A,98,major
20192,John,History,A+,100,major
20193,Carlos,Biology,B,65,minor
20194,Chris,History,C,44,minor
20195,Carlos,Mathematics,B,65,minor
20196,Mary,Biology,C,44,minor
20197,Carlos,Biology,B,65,minor
20198,Amit,Biology,A,98,minor
20199,Subir,Biology,C,44,major
20200,Amit,Physics,A,98,major
20201,Amit,Physics,A,98,major
20202,Carlos,Physics,A+,100,major
20203,Mary,History,A,98,minor
20204,John,Arts,A,98,minor
20205,John,Biology,C,44,minor
20206,Subir,Mathematics,A,98,major
20207,Amit,Mathematics,A,98,major
20208,Subir,Arts,B,65,major
20209,Mary,Biology,A,98,minor
20210,Amit,Physics,A,98,major
20211,Mary,Physics,A+,100,major
20212,David,Biology,B,65,major
20213,Subir,History,A,98,major
20214,Carlos,Mathematics,C,44,minor
20215,Chris,Mathematics,A,98,minor
20216,Mary,Biology,A,98,major
20217,David,History,A+,100,minor
20218,Subir,Physics,C,44,minor
20219,Amit,Mathematics,A+,100,major
20220,Carlos,Physics,C,44,minor
20221,John,Mathematics,A,98,minor
20222,Chris,Mathematics,B,65,major
20223,Amit,Biology,B,65,major
20224,Amit,Arts,A+,100,minor
20225,John,Mathematics,A+,100,major
20226,Amit,History,A,98,minor
20227,Subir,Biology,C,44,minor
20228,Chris,History,B,65,major
20229,Carlos,Arts,B,65,minor
20230,Amit,Physics,C,44,major
20231,Mary,Biology,A,98,minor
20232,Subir,Physics,B,65,minor
20233,Chris,Mathematics,A+,100,minor
20234,Mary,Biology,A+,100,minor
20235,John,History,A+,100,major
20236,Mary,History,A+,100,minor
20237,Amit,Mathematics,B,65,minor
20238,John,Biology,C,44,minor
20239,Carlos,Biology,A,98,major
20240,Subir,Physics,C,44,major
20241,Chris,Mathematics,A+,100,major
20242,Carlos,History,B,65,major
20243,David,Arts,A+,100,major
20244,John,Mathematics,A+,100,major
20245,David,Physics,A,98,minor
20246,David,Physics,B,65,major
20247,Subir,Mathematics,B,65,minor
20248,David,Biology,A+,100,major
20249,Subir,Arts,C,44,minor
20250,Subir,Arts,A,98,major
20251,David,Biology,A,98,major
20252,Carlos,Arts,A,98,major
20253,Mary,History,A+,100,minor
20254,Chris,History,C,44,major
20255,John,Physics,B,65,minor
20256,Mary,Arts,A,98,major
20257,John,History,A,98,minor
20258,David,Physics,A+,100,major
20259,Carlos,Mathematics,A,98,minor
20260,Amit,Mathematics,C,44,minor
20261,Subir,Mathematics,A+,100,minor
20262,Subir,Biology,A+,100,major
20263,John,History,C,44,major
20264,Chris,History,A,98,minor
20265,Subir,Mathematics,C,44,major
20266,Carlos,Arts,A,98,major
20267,John,Physics,A,98,major
20268,Subir,Biology,C,44,major
20269,John,Arts,C,44,minor
20270,Chris,Physics,A,98,minor
20271,Carlos,Biology,A+,100,major
20272,David,Physics,A,98,major
20273,John,Mathematics,A,98,major
20274,Subir,History,A,98,major
20275,Mary,History,C,44,major
20276,Carlos,Mathematics,A+,100,major
20277,Subir,Mathematics,A,98,minor
20278,Mary,Arts,A,98,minor
20279,Chris,Arts,B,65,minor
20280,Mary,History,A+,100,minor
20281,Mary,Mathematics,A+,100,major
20282,Mary,Biology,A,98,major
20283,Subir,Biology,A+,100,minor
20284,David,Mathematics,C,44,major
20285,Amit,Mathematics,A+,100,major
20286,Subir,Biology,B,65,minor
20287,Amit,Biology,A+,100,major
20288,John,Physics,A,98,major
20289,John,Mathematics,A,98,major
20290,John,Biology,A+,100,minor
20291,Mary,History,A,98,minor
20292,Amit,Mathematics,B,65,major
20293,Subir,History,A,98,major
20294,Amit,Arts,A,98,minor
20295,Amit,History,C,44,major
20296,Amit,Physics,B,65,major
20297,Subir,Mathematics,A+,100,minor
20298,Carlos,History,A+,100,minor
20299,Carlos,Mathematics,B,65,minor
20300,Amit,Arts,B,65,minor
20301,Chris,Physics,C,44,major
20302,David,Mathematics,C,44,minor
20303,Subir,Physics,A+,100,minor
20304,Mary,Biology,A,98,minor
20305,Amit,Arts,A+,100,minor
20306,Subir,Arts,B,65,major
20307,Amit,Mathematics,A,98,minor
20308,Amit,Mathematics,A,98,minor
20309,Carlos,Arts,B,65,minor
20310,Chris,History,A+,100,major
20311,Amit,Arts,C,44,minor
20312,Mary,Physics,B,65,major
20313,Carlos,Arts,B,65,minor
20314,Amit,History,C,44,minor
20315,Subir,Physics,C,44,minor
20316,Subir,Arts,B,65,minor
20317,Carlos,Mathematics,A,98,major
20318,David,Biology,A+,100,major
20319,Amit,History,C,44,minor
20320,Amit,Mathematics,A,98,major
20321,Carlos,History,B,65,major
20322,Mary,Arts,A+,100,major
20323,Mary,Arts,C,44,major
20324,Amit,History,C,44,major
20325,John,Physics,C,44,major
20326,Mary,Arts,A,98,major
20327,John,Mathematics,A+,100,major
20328,Chris,Arts,B,65,major
20329,David,Physics,C,44,minor
20330,Chris,Physics,A,98,minor
20331,Amit,History,A,98,major
20332,Carlos,Mathematics,A,98,minor
20333,Subir,History,A+,100,major
20334,Chris,Arts,C,44,minor
20335,David,History,C,44,major
20336,Amit,History,A+,100,minor
20337,John,History,B,65,minor
20338,Amit,Physics,B,65,minor
20339,Subir,Mathematics,A,98,minor
20340,Mary,Biology,B,65,minor
20341,Carlos,Mathematics,A+,100,major
20342,Amit,Mathematics,A+,100,minor
20343,David,Mathematics,A,98,minor
20344,John,Biology,A,98,minor
20345,Carlos,Mathematics,B,65,minor
20346,John,Physics,C,44,major
20347,Amit,Mathematics,C,44,major
20348,David,Arts,A+,100,major
20349,Carlos,History,A,98,major
20350,Mary,Arts,B,65,major
20351,Mary,Arts,A+,100,minor
20352,Mary,Mathematics,A,98,minor
20353,Chris,Biology,B,65,major
20354,Mary,Arts,B,65,major
20355,David,History,A+,100,minor
20356,Chris,Physics,C,44,minor
20357,David,Arts,B,65,minor
20358,Amit,Physics,A+,100,minor
20359,Carlos,Arts,A+,100,minor
20360,Subir,Arts,A+,100,major
20361,Amit,History,B,65,major
20362,David,Physics,A+,100,major
